image_id,post_id,date,author_class,author_department,is_anonymous,purpose,target_class,target_department,description,sentiment,target_name_initial
1582,1582_01,2022-07-09,,,True,寻人,新高一五组,,帅哥,中性,
1583,1583_01,2022-07-07,,,True,寻人,新高一2组,,戴口罩,中性,jx
1584,1584_01,2022-07-07,,,True,提问,,,,中性,
1585,1585_01,2022-07-07,,,True,寻人,,,求QQ,中性,yd
1586,1586_01,2022-07-07,,,True,祝福,,,超级无敌巨好看,积极,xm
1587,1587_01,2022-07-07,,,True,表白,新高一六组,,长得好精致，好看,积极,lry
1588,1588_01,2022-07-07,J2208,J,True,提问,,,考到哪个高中,中性,PK
1589,1589_01,2022-07-07,,,True,表白,J2206,J,一起帮老师跑腿,积极,jx
1590,1590_01,2022-07-07,,,True,提问,,,,中性,
1591,1591_01,2022-07-07,,,True,推广,,,,中性,
1592,1592_01,2022-07-07,,,True,提问,,,,中性,
1593,1593_01,2022-07-04,,,True,提问,,,高一美女,中性,
1594,1594_01,2022-07-04,,,True,提问,,,询问本届是否有去光剑的学生,中性,
1595,1595_01,2022-07-04,,,True,表白,,,科学老师，上课有爱，空调不吝啬，奖品好，说到做到，男神,积极,jzh
1596,1596_01,2022-07-04,,,True,提问,,,,中性,
1597,1597_01,2022-07-04,,,True,提问,,,去效实IB的人,中性,
1598,1598_01,2022-07-04,,,True,提问,6班,,拍毕业照时穿裙子的雄性,中性,
1602,1602_01,2022-07-04,,,True,提问,,,初三走读或佳校住宿建议,中性,xzxj
1603,1603_01,2022-07-04,,,True,寻人,J2307,J,朋友要微信,中性,syx
1604,1604_01,2022-06-30,,,True,提问,,,准备强基的学长学姐,中性,csdxzxjm
1605,1605_01,2022-06-30,,,True,提问,,,好奇本校三个定向是谁,中性,
1606,1606_01,2022-06-30,,,True,提问,,,,中性,
1607,1607_01,2022-06-30,,,True,表白,,,改卷速度快,积极,
1608,1608_01,2022-06-30,,,True,提问,,,,中性,
1609,1609_01,2022-06-30,,,True,提问,,,,中性,
1610,1610_01,2022-06-30,,,True,提问,,,学长学姐,中性,
1611,1611_01,2022-06-29,,,True,提问,,,,中性,
1612,1612_01,2022-06-29,,,True,提问,,,去效自的人,中性,
1613,1613_01,2022-06-29,,,True,提问,,,,中性,
1614,1614_01,2022-06-29,,,True,提问,,,,中性,
1615,1615_01,2022-06-29,,,True,提问,,,,中性,
1616,1616_01,2022-06-29,,,True,提问,,,寻求语文教辅推荐,中性,
1618,1618_01,2022-06-29,,,False,其他,,,,中性,
1619,1619_01,2022-06-29,,,True,其他,,,请求单发图,中性,zdls
1620,1620_01,2022-06-29,,,True,提问,,,,中性,
1622,1622_01,2022-06-28,,,True,提问,,,新高一各科教辅推荐,中性,
1623,1623_01,2022-06-28,,,True,寻人,J2206,J,求照片,中性,lsn
1624,1624_01,2022-06-27,,,True,提问,,,,中性,
1625,1625_01,2022-06-27,,,True,提问,,,宁波中学的学长学姐,中性,
1626,1626_01,2022-06-27,,,True,提问,,,询问老师是否直接教竞赛,中性,
1627,1627_01,2022-06-27,,,False,提问,,,效自的宿舍情况,中性,xszydxzxjm
1628,1628_01,2022-06-27,J2302,J,False,祝福,J2302,J,考一个好成绩然后天天开心,积极,
1629,1629_01,2022-06-27,,,False,祝福,7班,,拍毕业照那天的天空很美，回忆美好,积极,
1630,1630_01,2022-06-27,S2301,I,False,寻物,,,捡到airpodspro的人,中性,
1631,1631_01,2022-06-27,,,False,提问,,,询问去正始的学长学姐,中性,
1633,1633_01,2022-06-26,,,True,寻人,J2207,J,求照片,积极,zyf
1634,1634_01,2022-06-26,,,True,寻人,J2203,J,,中性,zyf
1635,1635_01,2022-06-26,,,False,祝福,J2409,J,期末考出好成绩,积极,J2409dtxm
1636,1636_01,2022-06-26,,,True,吐槽,695,,占定向,消极,695dtx
1637,1637_01,2022-06-26,,,False,祝福,J2408,J,全体学生考出好成绩,积极,
1638,1638_01,2022-06-26,,,False,其他,高一,,,中性,
1640,1640_01,2022-06-26,,,True,提问,,,经验分享,积极,xzxj
1642,1642_01,2022-06-26,,,True,寻人,J2203,J,正脸照,中性,ghx
1643,1643_01,2022-06-26,,,True,提问,,,,中性,
1644,1644_01,2022-06-26,,,False,其他,,,,中性,
1645,1645_01,2022-06-26,,,True,祝福,J2404,J,所有帅哥美女,积极,
1646,1646_01,2022-06-26,,,True,表白,,,人间星光,积极,
1647,1647_01,2022-06-26,J2207,J,False,提问,,,询问鄞川高级的录取分数和报考人数,中性,
1648,1648_01,2022-06-26,,,True,表白,J2304,J,心,积极,whj
1649,1649_01,2022-06-26,,,True,寻人,2306,I,求联系方式,积极,tkz
1650,1650_01,2022-06-26,,,True,寻人,,,求QQ,中性,zyf
1651,1651_01,2022-06-26,,,False,表白,,,,积极,jth
1652,1652_01,2022-06-25,,,True,祝福,,,祝福对象,积极,wkq iyh99
1653,1653_01,2022-06-25,,,True,寻人,2305,,求QQ,中性,sjh
1654,1654_01,2022-06-25,J2307,J,False,寻物,,,黑色表带白色表盘的卡西欧手表,中性,
1655,1655_01,2022-06-25,,,True,寻人,19届3,,可爱的女生,积极,
1656,1656_01,2022-06-25,,,True,祝福,,,中考祝福,积极,
1658,1658_01,2022-06-25,,,False,其他,,,,中性,
1659,1659_01,2022-06-25,,,True,祝福,,,帮忙拎东西，人超好,积极,gsf
1661,1661_01,2022-06-25,,,True,其他,,,,中性,
1662,1662_01,2022-06-25,,,True,其他,,,晚霞,积极,
1666,1666_01,2022-06-24,,,True,提问,,,,中性,
1667,1667_01,2022-06-24,,,True,提问,,,玩sdvx的人,中性,
1668,1668_01,2022-06-24,J2205,J,False,祝福,,,毕业快乐，致同行者,积极,sy22jnwbys syywthgdr
1669,1669_01,2022-06-23,J2207,J,False,其他,,,,积极,
1671,1671_01,2022-06-23,,I,True,提问,,,,中性,
1673,1673_01,2022-06-23,,,True,祝福,,,毕业生,积极,22jsybys
1674,1674_01,2022-06-23,,,False,推广,,,出售初中语文教辅刷题资料,中性,
1675,1675_01,2022-06-23,,,True,提问,,,,中性,
1676,1676_01,2022-06-23,,,False,其他,,,,积极,
1677,1677_01,2022-06-22,,,True,其他,,,,中性,
1678,1678_01,2022-06-22,,,False,祝福,,,毕业留念，回忆校园时光,积极,
1679,1679_01,2022-06-22,,,False,提问,,,,中性,
1680,1680_01,2022-06-22,,,True,表白,,,写给你的，表达爱意,积极,
1681,1681_01,2022-06-22,,,True,寻人,2302,I,,中性,xsf
1682,1682_01,2022-06-22,,,False,表白,,,思念对方，表达爱意,积极,1oser0
1683,1683_01,2022-06-22,,,True,提问,,,,中性,
1684,1684_01,2022-06-22,,,True,提问,,,,中性,
1685,1685_01,2022-06-22,,,False,表白,,,表达思念和爱意，希望后会有期,积极,
1686,1686_01,2022-06-22,,,False,其他,,,,中性,
1688,1688_01,2022-06-22,,,True,其他,,,,中性,
1689,1689_01,2022-06-21,,,False,其他,,,帅哥,积极,
1690,1690_01,2022-06-21,,,False,推广,,,需要初三理综班科学笔记的初一初二学生,中性,
1692,1692_01,2022-06-21,2306,I,True,寻人,2306,I,未知,中性,cfh
1693,1693_01,2022-06-21,,,True,提问,,,询问选择学校,中性,
1694,1694_01,2022-06-21,,,False,寻物,,,毕业典礼表演视频,中性,
1695,1695_01,2022-06-21,,,True,表白,J2201,J,前程似锦,积极,jz
1696,1696_01,2022-06-21,,,True,寻物,,,丢了一个华为耳机,中性,
1697,1697_01,2022-06-21,,,True,寻物,,,黑色佳能数码相机，装在相机包里,中性,
1698,1698_01,2022-06-21,,,True,表白,,,暗恋对象,积极,
1699,1699_01,2022-06-21,2306,J,False,寻人,2306,J,会唱海阔天空的同学,积极,cih
1701,1701_01,2022-06-21,,,True,提问,,,,中性,
1702,1702_01,2022-06-21,,,True,表白,J2305,J,可爱的男孩子,积极,sx
1703,1703_01,2022-06-21,,,True,寻物,,,毕业典礼上放原神音乐视频的人,中性,hym
1704,1704_01,2022-06-21,J2201,J,True,其他,,,,中性,
1705,1705_01,2022-06-21,,,False,推广,初一初二,J,出售教辅,中性,
1706,1706_01,2022-06-21,,,True,表白,,,惊为天人,积极,Maggfie
1708,1708_01,2022-06-21,,,True,祝福,,,,积极,
1709,1709_01,2022-06-21,,,True,寻人,J2308,J,求QQ,中性,wwz
1711,1711_01,2022-06-19,,,True,提问,,,询问效自预估分数线,中性,
1712,1712_01,2022-06-19,,,False,推广,,,想买教辅的学弟学妹,中性,
1713,1713_01,2022-06-19,,,True,寻人,J2402,J,,中性,hys
1714,1714_01,2022-06-19,,,True,其他,2303 2201 2208,I I I,辟谣，澄清谣言,消极,yjn Isy cby
1715,1715_01,2022-06-19,,,False,其他,,,冠军,积极,STEPHEN CURRY
1716,1716_01,2022-06-19,,,True,寻人,J2210,J,求qq,中性,myx
1717,1717_01,2022-06-19,,,True,祝福,,,早生贵子,积极,xc
1719,1719_01,2022-06-19,,,True,表白,,,喜欢三年，熟悉他的各种细节,积极,
1720,1720_01,2022-06-19,,,True,寻人,,,学姐,中性,
1721,1721_01,2022-06-19,,,True,提问,,,,中性,
1722,1722_01,2022-06-19,,,True,提问,,,已毕业的学长学姐,中性,
1723,1723_01,2022-06-18,,,True,寻人,,,帅气,中性,sg
1724,1724_01,2022-06-18,,,False,祝福,,,中考顺利,积极,xzxj
1726,1726_01,2022-06-18,,,False,表白,,,大文豪,积极,
1726,1726_02,2022-06-18,J2208,J,False,表白,,,会懂得,积极,dd
1726,1726_03,2022-06-18,,,True,其他,,,,中性,
1727,1727_01,2022-06-18,,,True,提问,J2303 J201 J2208,J J J,询问恋爱关系中的情感状态,中性,yjn lsy yin cby
1729,1729_01,2022-06-17,,,True,寻人,,,字挺好看的,积极,jjqyx
1731,1731_01,2022-06-17,,,False,祝福,J2207,J,全班同学,积极,
1732,1732_01,2022-06-17,,,False,寻人,,,去世外的同学和学姐学长,中性,
1733,1733_01,2022-06-17,,,False,祝福,,,中考顺利,积极,xdxmm
1734,1734_01,2022-06-17,,,True,寻人,,,可爱,积极,
1735,1735_01,2022-06-17,,,True,提问,J2303,J,感情关系询问,中性,yjn Isy jy
1736,1736_01,2022-06-16,,,True,提问,,,,中性,
1737,1737_01,2022-06-16,,,False,寻人,,,写祝福卡且言简意赅,积极,xdhxm
1739,1739_01,2022-06-16,,,False,寻人,J2305,J,写寄语的学弟学妹,积极,y
1741,1741_01,2022-06-16,,,False,祝福,,,新婚快乐,积极,ss
1741,1741_02,2022-06-16,J2210,J,False,祝福,J2210,J,中考加油,积极,qt tx ls
1742,1742_01,2022-06-16,,,True,寻人,,,字写得好,积极,
1744,1744_01,2022-06-16,,,True,感谢,,,推荐蜂鸟,积极,
1745,1745_01,2022-06-16,,,False,寻人,2408,,小朋友,中性,yj
1746,1746_01,2022-06-16,,,True,祝福,J2207,J,中考顺利成功上岸,积极,J2207qbtx
1747,1747_01,2022-06-16,,,True,表白,J2206,J,好看，很瘦，披头发，戴口罩，住校，经常在四楼吃饭，上周穿了白上衣黑短裤,积极,
1748,1748_01,2022-06-16,,,False,其他,,,别放头像和姓名,中性,cx
1749,1749_01,2022-06-16,,,True,寻人,,,往届去上海世外的学长学姐,中性,nwwjqshswdxzxj
1750,1750_01,2022-06-16,,,True,寻人,J2402,J,求qq,中性,xy
1751,1751_01,2022-06-16,,,False,祝福,,,,积极,
1752,1752_01,2022-06-16,,J,True,提问,,,,中性,
1753,1753_01,2022-06-16,,,True,吐槽,,,学校不放假,消极,
1754,1754_01,2022-06-16,,,True,寻物,,,丢失了全职高手书籍,消极,
1755,1755_01,2022-06-16,,,True,吐槽,,S,不倒下餐盘,消极,gzbdgm
1757,1757_01,2022-06-16,,,True,推广,,,,中性,
1758,1758_01,2022-06-16,,,True,提问,,,考进宁诺附中,中性,xzxj
1759,1759_01,2022-06-16,,,True,提问,,,,中性,
1760,1760_01,2022-06-16,,,False,其他,,,,中性,
1761,1761_01,2022-06-16,,,True,提问,,,询问心理袁老师的QQ,中性,xlyls
1762,1762_01,2022-06-16,S2403,S,True,寻物,,,Apple Pencil，上面刻着表情,中性,
1763,1763_01,2022-06-16,,,True,祝福,,,中考加油,积极,
1764,1764_01,2022-06-16,,,True,表白,S2402,S,,积极,fzj
1765,1765_01,2022-06-16,,,False,祝福,,,即将中考的初中生,积极,
1767,1767_01,2022-06-16,,,True,表白,,I,男神,积极,syl
1768,1768_01,2022-06-16,,,True,祝福,J2205,J,中考顺利,积极,
1769,1769_01,2022-06-16,,J,True,祝福,,J,中考必过，考进心仪学校,积极,csdxzxj
1770,1770_01,2022-06-10,,,False,寻人,,I,选世界上的另一个我这首歌的学姐(长）,积极,
1772,1772_01,2022-06-10,,,True,寻物,S2403,I,刻着日的表情,中性,
1773,1773_01,2022-06-10,,,False,其他,,,珍惜学校资源，随手关灯关电扇关一体机,积极,
1774,1774_01,2022-06-10,,,True,寻物,,,Apple Pencil,中性,
1775,1775_01,2022-06-10,,,False,求物,,,求宁外小黄花照片,积极,
1776,1776_01,2022-06-09,,,True,表白,,,拥有高超职业素养,积极,x0
1782,1782_01,2022-06-09,,,False,其他,,,,中性,
1783,1783_01,2022-06-09,,,True,祝福,J2201 J2303,J J,祝福,积极,Isy yjn99999
1785,1785_01,2022-06-09,,,True,提问,,,,中性,
1786,1786_01,2022-06-08,,,False,其他,,,提醒学弟学妹关灯关电扇,中性,
1787,1787_01,2022-06-08,,,False,寻人,初三四班,J,初三四班学生,中性,lsq
1788,1788_01,2022-06-07,,,True,表白,S2302,I,在篮球馆打球,积极,ya
1789,1789_01,2022-06-07,,,True,寻人,,I,报了国际部暑期阿斯丹项目嘉绒藏寨的同学,中性,
1790,1790_01,2022-06-06,,,True,表白,S2302,I,帅，眼睛好看,积极,lyc
1791,1791_01,2022-06-06,J2303,J,False,表白,,,,积极,qhx
1792,1792_01,2022-06-06,,,False,其他,0502,,求加好友,中性,twzsdd
1793,1793_01,2022-06-06,,,True,寻人,,,六号高考假回nw的朋友,中性,
1794,1794_01,2022-06-06,,,True,祝福,J2203,J,过生日,积极,ijy
1795,1795_01,2022-06-06,,,False,表白,S2302,I,,积极,lyc
1796,1796_01,2022-06-05,,,True,祝福,,,中考顺利,积极,d
1797,1797_01,2022-06-05,,,True,表白,J2307,J,,积极,chg
1798,1798_01,2022-06-05,,,True,表白,S2402,S,,积极,lwz
1799,1799_01,2022-06-05,J2304,J,True,表白,,,举大旗,积极,t
1800,1800_01,2022-06-05,,,True,祝福,J2403,J,祝福长久,积极,ghy zrx
1801,1801_01,2022-06-05,,,True,祝福,,,有天赋，不放弃,积极,
1802,1802_01,2022-06-05,,,True,表白,初三二班,J,没有刘海也很好看,积极,xy
1803,1803_01,2022-06-05,,,False,表白,j2403,J,,积极,zrx
1818,1818_01,2022-06-05,,,False,寻人,初二,J,我的朋友,中性,zy yc
1820,1820_01,2022-06-05,,,True,表白,J2403,J,,积极,ghy
1821,1821_01,2022-06-05,,,False,推广,,,卖书,中性,
1822,1822_01,2022-06-05,J2207,J,True,表白,J2207 J2207,J J,恶作剧表白,中性,lsq tsy
1825,1825_01,2022-06-05,,,True,提问,,,询问计算机老师微信,中性,
1826,1826_01,2022-06-05,,,True,表白,J2209,J,,积极,cjy
1827,1827_01,2022-06-05,,,True,表白,,,,积极,ztj
1829,1829_01,2022-06-05,,,True,表白,J2306,J,,积极,zzr
1830,1830_01,2022-06-05,,,True,祝福,J2209 J2208,J J,祝福99,积极,cjy zyn
1831,1831_01,2022-06-05,,,True,表白,J2207 J2207,J J,被表白,积极,lsq tsy
1832,1832_01,2022-06-04,J2102,J,True,推广,,,恋爱推广,积极,
1834,1834_01,2022-06-04,,,True,表白,2203,J,小女孩,积极,
1835,1835_01,2022-06-04,,,False,祝福,J2203,J,全体中考顺利,积极,
1836,1836_01,2022-06-04,,,True,表白,,,,积极,cjy
1837,1837_01,2022-06-04,,,True,提问,,,之前说体育活动表白,中性,xd
1838,1838_01,2022-06-04,,,True,寻人,J2307,J,新加入J2307,积极,yx
1839,1839_01,2022-06-04,,,True,推广,,,寻找原神好友,中性,
1841,1841_01,2022-06-04,,,True,表白,J2404,J,被表白,积极,dzx
1842,1842_01,2022-06-04,,,True,表白,J2402,J,,积极,hys
1843,1843_01,2022-06-04,,,True,祝福,,,中考加油,积极,qj lsq
1844,1844_01,2022-06-02,,,True,寻人,,,戴眼镜，紫色短袖，牛仔裤，披校服外套,中性,
1846,1846_01,2022-06-01,,,True,表白,,,分手对象,消极,
1847,1847_01,2022-06-01,,,True,表白,J2105,J,心中有光，熠熠生辉,积极,czx
1850,1850_01,2022-05-30,J205,J,False,提问,,,,中性,
1855,1855_01,2022-05-30,,,True,吐槽,,,欠钱不还,消极,lyp
1857,1857_01,2022-05-30,,,True,其他,,,同学QQ号被盗,消极,
